series_id,year,period,value,footnotes
CUSR0000SETA02,2007,M07,134.748,
CUSR0000SETA02,2007,M08,135.255,
CUSR0000SETA02,2007,M09,136.022,
CUSR0000SETA02,2007,M10,136.707,
CUSR0000SETA02,2007,M11,137.559,
CUSR0000SETA02,2007,M12,137.855,
CUSR0000SETA02,2008,M01,138.938,
CUSR0000SETA02,2008,M02,138.818,
CUSR0000SETA02,2008,M03,138.541,
CUSR0000SETA02,2008,M04,137.659,
CUSR0000SETA02,2008,M05,136.393,
CUSR0000SETA02,2008,M06,135.020,
CUSR0000SETA02,2008,M07,133.709,
CUSR0000SETA02,2008,M08,132.535,
CUSR0000SETA02,2008,M09,131.176,
CUSR0000SETA02,2008,M10,129.407,
CUSR0000SETA02,2008,M11,128.048,
CUSR0000SETA02,2008,M12,127.323,
CUSR0000SETA02,2009,M01,126.668,
CUSR0000SETA02,2009,M02,124.405,
CUSR0000SETA02,2009,M03,122.210,
CUSR0000SETA02,2009,M04,121.887,
CUSR0000SETA02,2009,M05,122.533,
CUSR0000SETA02,2009,M06,123.236,
CUSR0000SETA02,2009,M07,122.844,
CUSR0000SETA02,2009,M08,125.011,
CUSR0000SETA02,2009,M09,127.631,
CUSR0000SETA02,2009,M10,132.475,
CUSR0000SETA02,2009,M11,135.730,
CUSR0000SETA02,2009,M12,139.376,
CUSR0000SETA02,2010,M01,142.829,
CUSR0000SETA02,2010,M02,143.173,
CUSR0000SETA02,2010,M03,142.377,
CUSR0000SETA02,2010,M04,141.680,
CUSR0000SETA02,2010,M05,140.952,
CUSR0000SETA02,2010,M06,141.951,
CUSR0000SETA02,2010,M07,142.512,
CUSR0000SETA02,2010,M08,143.420,
CUSR0000SETA02,2010,M09,144.032,
CUSR0000SETA02,2010,M10,144.313,
CUSR0000SETA02,2010,M11,144.751,
CUSR0000SETA02,2010,M12,145.669,
CUSR0000SETA02,2011,M01,146.478,
CUSR0000SETA02,2011,M02,146.182,
CUSR0000SETA02,2011,M03,145.646,
CUSR0000SETA02,2011,M04,145.542,
CUSR0000SETA02,2011,M05,146.476,
CUSR0000SETA02,2011,M06,148.518,
CUSR0000SETA02,2011,M07,149.971,
CUSR0000SETA02,2011,M08,151.312,
CUSR0000SETA02,2011,M09,151.677,
CUSR0000SETA02,2011,M10,151.986,
CUSR0000SETA02,2011,M11,152.187,
CUSR0000SETA02,2011,M12,152.083,
CUSR0000SETA02,2012,M01,151.106,
CUSR0000SETA02,2012,M02,149.893,
CUSR0000SETA02,2012,M03,149.265,
CUSR0000SETA02,2012,M04,150.053,
CUSR0000SETA02,2012,M05,151.587,
CUSR0000SETA02,2012,M06,152.263,
CUSR0000SETA02,2012,M07,151.970,
CUSR0000SETA02,2012,M08,150.871,
CUSR0000SETA02,2012,M09,149.647,
CUSR0000SETA02,2012,M10,148.986,
CUSR0000SETA02,2012,M11,148.932,
CUSR0000SETA02,2012,M12,149.243,
CUSR0000SETA02,2013,M01,149.741,
CUSR0000SETA02,2013,M02,149.789,
CUSR0000SETA02,2013,M03,148.912,
CUSR0000SETA02,2013,M04,148.577,
CUSR0000SETA02,2013,M05,148.501,
CUSR0000SETA02,2013,M06,148.742,
CUSR0000SETA02,2013,M07,149.058,
CUSR0000SETA02,2013,M08,149.539,
CUSR0000SETA02,2013,M09,150.458,
CUSR0000SETA02,2013,M10,151.248,
CUSR0000SETA02,2013,M11,151.993,
CUSR0000SETA02,2013,M12,152.457,
CUSR0000SETA02,2014,M01,151.535,
CUSR0000SETA02,2014,M02,150.718,
CUSR0000SETA02,2014,M03,149.641,
CUSR0000SETA02,2014,M04,149.217,
CUSR0000SETA02,2014,M05,149.006,
CUSR0000SETA02,2014,M06,148.921,
CUSR0000SETA02,2014,M07,149.216,
CUSR0000SETA02,2014,M08,149.472,
CUSR0000SETA02,2014,M09,149.859,
CUSR0000SETA02,2014,M10,148.954,
CUSR0000SETA02,2014,M11,147.488,
CUSR0000SETA02,2014,M12,145.830,
CUSR0000SETA02,2015,M01,144.875,
CUSR0000SETA02,2015,M02,147.264,
CUSR0000SETA02,2015,M03,147.694,
CUSR0000SETA02,2015,M04,148.404,
CUSR0000SETA02,2015,M05,149.290,
CUSR0000SETA02,2015,M06,149.480,
CUSR0000SETA02,2015,M07,149.078,
CUSR0000SETA02,2015,M08,148.295,
CUSR0000SETA02,2015,M09,147.554,
CUSR0000SETA02,2015,M10,146.397,
CUSR0000SETA02,2015,M11,144.850,
CUSR0000SETA02,2015,M12,143.955,
CUSR0000SETA02,2016,M01,144.638,
CUSR0000SETA02,2016,M02,143.979,
CUSR0000SETA02,2016,M03,143.659,
CUSR0000SETA02,2016,M04,145.475,
CUSR0000SETA02,2016,M05,146.416,
CUSR0000SETA02,2016,M06,144.887,
CUSR0000SETA02,2016,M07,143.270,
CUSR0000SETA02,2016,M08,142.803,
CUSR0000SETA02,2016,M09,144.851,
CUSR0000SETA02,2016,M10,142.217,
CUSR0000SETA02,2016,M11,139.975,
CUSR0000SETA02,2016,M12,139.457,
CUSR0000SETA02,2017,M01,138.761,
CUSR0000SETA02,2017,M02,138.713,
CUSR0000SETA02,2017,M03,139.232,
CUSR0000SETA02,2017,M04,138.596,
CUSR0000SETA02,2017,M05,138.601,
CUSR0000SETA02,2017,M06,137.691,
CUSR0000SETA02,2017,M07,136.872,
CUSR0000SETA02,2017,M08,136.875,
CUSR0000SETA02,2017,M09,135.033,
CUSR0000SETA02,2017,M10,137.803,
CUSR0000SETA02,2017,M11,138.261,
CUSR0000SETA02,2017,M12,138.123,
CUSR0000SETA02,2018,M01,138.559,
CUSR0000SETA02,2018,M02,138.643,
CUSR0000SETA02,2018,M03,138.212,
CUSR0000SETA02,2018,M04,137.876,
CUSR0000SETA02,2018,M05,138.533,
CUSR0000SETA02,2018,M06,137.952,
CUSR0000SETA02,2018,M07,137.608,
CUSR0000SETA02,2018,M08,138.093,
CUSR0000SETA02,2018,M09,136.920,
CUSR0000SETA02,2018,M10,138.247,
CUSR0000SETA02,2018,M11,139.763,
CUSR0000SETA02,2018,M12,140.180,
CUSR0000SETA02,2019,M01,142.214,
CUSR0000SETA02,2019,M02,142.272,
CUSR0000SETA02,2019,M03,141.218,
CUSR0000SETA02,2019,M04,139.895,
CUSR0000SETA02,2019,M05,138.573,
CUSR0000SETA02,2019,M06,138.241,
CUSR0000SETA02,2019,M07,138.132,
CUSR0000SETA02,2019,M08,138.686,
CUSR0000SETA02,2019,M09,138.694,
CUSR0000SETA02,2019,M10,139.701,
CUSR0000SETA02,2019,M11,139.579,
CUSR0000SETA02,2019,M12,140.088,
CUSR0000SETA02,2020,M01,139.424,
CUSR0000SETA02,2020,M02,140.593,
CUSR0000SETA02,2020,M03,141.667,
CUSR0000SETA02,2020,M04,138.890,
CUSR0000SETA02,2020,M05,137.922,
CUSR0000SETA02,2020,M06,134.156,
CUSR0000SETA02,2020,M07,136.770,
CUSR0000SETA02,2020,M08,144.102,
CUSR0000SETA02,2020,M09,152.968,
CUSR0000SETA02,2020,M10,155.964,
CUSR0000SETA02,2020,M11,154.817,
CUSR0000SETA02,2020,M12,154.216,
CUSR0000SETA02,2021,M01,153.361,
CUSR0000SETA02,2021,M02,153.647,
CUSR0000SETA02,2021,M03,154.930,
CUSR0000SETA02,2021,M04,168.006,
CUSR0000SETA02,2021,M05,178.929,
CUSR0000SETA02,2021,M06,194.846,
CUSR0000SETA02,2021,M07,193.734,
CUSR0000SETA02,2021,M08,190.066,
CUSR0000SETA02,2021,M09,190.308,
CUSR0000SETA02,2021,M10,197.214,
CUSR0000SETA02,2021,M11,203.485,
CUSR0000SETA02,2021,M12,211.728,
CUSR0000SETA02,2022,M01,215.494,
CUSR0000SETA02,2022,M02,216.876,
CUSR0000SETA02,2022,M03,209.646,
CUSR0000SETA02,2022,M04,206.194,
CUSR0000SETA02,2022,M05,207.673,
CUSR0000SETA02,2022,M06,208.687,
CUSR0000SETA02,2022,M07,206.552,
CUSR0000SETA02,2022,M08,204.837,
CUSR0000SETA02,2022,M09,203.940,
CUSR0000SETA02,2022,M10,201.171,
CUSR0000SETA02,2022,M11,196.659,
CUSR0000SETA02,2022,M12,193.008,
CUSR0000SETA02,2023,M01,190.423,
CUSR0000SETA02,2023,M02,187.711,
CUSR0000SETA02,2023,M03,186.619,
CUSR0000SETA02,2023,M04,192.647,
CUSR0000SETA02,2023,M05,198.793,
CUSR0000SETA02,2023,M06,197.601,
CUSR0000SETA02,2023,M07,194.701,
CUSR0000SETA02,2023,M08,191.078,
CUSR0000SETA02,2023,M09,187.650,
CUSR0000SETA02,2023,M10,186.879,
CUSR0000SETA02,2023,M11,189.444,
CUSR0000SETA02,2023,M12,190.570,
CUSR0000SETA02,2024,M01,183.189,
CUSR0000SETA02,2024,M02,185.254,
CUSR0000SETA02,2024,M03,184.600,
CUSR0000SETA02,2024,M04,181.983,
CUSR0000SETA02,2024,M05,180.577,
CUSR0000SETA02,2024,M06,177.965,
CUSR0000SETA02,2024,M07,175.308,
CUSR0000SETA02,2024,M08,174.703,
CUSR0000SETA02,2024,M09,175.834,
CUSR0000SETA02,2024,M10,177.734,
CUSR0000SETA02,2024,M11,179.904,
CUSR0000SETA02,2024,M12,181.705,
CUSR0000SETA02,2025,M01,184.891,
CUSR0000SETA02,2025,M02,186.557,
CUSR0000SETA02,2025,M03,185.728,
CUSR0000SETA02,2025,M04,184.800,
CUSR0000SETA02,2025,M05,183.664,
CUSR0000SETA02,2025,M06,182.833,
CUSR0000SETA02,2025,M07,183.746,
CUSR0000SETA02,2025,M08,185.259,
CUSR0000SETA02,2025,M09,184.869,
CUSR0000SETA02,2025,M10,186.111,
CUSR0000SETA02,2025,M11,186.298,
CUSR0000SETA02,2025,M12,184.668,
CUSR0000SETA02,2026,M01,181.269,
CUSR0000SETA02,2026,M02,180.589,
CUSR0000SETA02,2026,M03,179.830,
CUSR0000SETA02,2026,M04,179.822,
CUSR0000SETA02,2026,M05,180.005,
CUSR0000SETA02,2026,M06,179.591,
CUSR0000SETA02,2026,M07,180.306,
CUSR0000SETB01,1997,M01,110.6,
CUSR0000SETB01,1997,M02,110.8,
CUSR0000SETB01,1997,M03,108.6,
CUSR0000SETB01,1997,M04,105.1,
CUSR0000SETB01,1997,M05,101.4,
CUSR0000SETB01,1997,M06,102.9,
CUSR0000SETB01,1997,M07,101.2,
CUSR0000SETB01,1997,M08,106.1,
CUSR0000SETB01,1997,M09,108.7,
CUSR0000SETB01,1997,M10,106.6,
CUSR0000SETB01,1997,M11,104.4,
CUSR0000SETB01,1997,M12,103.2,
CUSR0000SETB01,1998,M01,99.4,
CUSR0000SETB01,1998,M02,96.0,
CUSR0000SETB01,1998,M03,91.7,
CUSR0000SETB01,1998,M04,89.4,
CUSR0000SETB01,1998,M05,91.2,
CUSR0000SETB01,1998,M06,92.6,
CUSR0000SETB01,1998,M07,92.3,
CUSR0000SETB01,1998,M08,90.3,
CUSR0000SETB01,1998,M09,89.7,
CUSR0000SETB01,1998,M10,90.5,
CUSR0000SETB01,1998,M11,89.4,
CUSR0000SETB01,1998,M12,87.4,
CUSR0000SETB01,1999,M01,86.7,
CUSR0000SETB01,1999,M02,85.1,
CUSR0000SETB01,1999,M03,87.7,
CUSR0000SETB01,1999,M04,98.9,
CUSR0000SETB01,1999,M05,97.5,
CUSR0000SETB01,1999,M06,96.6,
CUSR0000SETB01,1999,M07,100.7,
CUSR0000SETB01,1999,M08,106.1,
CUSR0000SETB01,1999,M09,109.9,
CUSR0000SETB01,1999,M10,109.8,
CUSR0000SETB01,1999,M11,108.5,
CUSR0000SETB01,1999,M12,114.1,
CUSR0000SETB01,2000,M01,115.9,
CUSR0000SETB01,2000,M02,119.8,
CUSR0000SETB01,2000,M03,133.2,
CUSR0000SETB01,2000,M04,125.6,
CUSR0000SETB01,2000,M05,123.6,
CUSR0000SETB01,2000,M06,135.2,
CUSR0000SETB01,2000,M07,133.7,
CUSR0000SETB01,2000,M08,126.3,
CUSR0000SETB01,2000,M09,134.2,
CUSR0000SETB01,2000,M10,132.6,
CUSR0000SETB01,2000,M11,131.8,
CUSR0000SETB01,2000,M12,130.5,
CUSR0000SETB01,2001,M01,130.6,
CUSR0000SETB01,2001,M02,129.2,
CUSR0000SETB01,2001,M03,125.6,
CUSR0000SETB01,2001,M04,128.1,
CUSR0000SETB01,2001,M05,140.1,
CUSR0000SETB01,2001,M06,137.1,
CUSR0000SETB01,2001,M07,123.0,
CUSR0000SETB01,2001,M08,120.3,
CUSR0000SETB01,2001,M09,130.9,
CUSR0000SETB01,2001,M10,117.0,
CUSR0000SETB01,2001,M11,104.1,
CUSR0000SETB01,2001,M12,99.2,
CUSR0000SETB01,2002,M01,100.5,
CUSR0000SETB01,2002,M02,99.7,
CUSR0000SETB01,2002,M03,107.8,
CUSR0000SETB01,2002,M04,115.8,
CUSR0000SETB01,2002,M05,116.5,
CUSR0000SETB01,2002,M06,116.8,
CUSR0000SETB01,2002,M07,118.5,
CUSR0000SETB01,2002,M08,119.7,
CUSR0000SETB01,2002,M09,120.6,
CUSR0000SETB01,2002,M10,125.9,
CUSR0000SETB01,2002,M11,125.1,
CUSR0000SETB01,2002,M12,124.7,
CUSR0000SETB01,2003,M01,137.1,
CUSR0000SETB01,2003,M02,148.6,
CUSR0000SETB01,2003,M03,147.3,
CUSR0000SETB01,2003,M04,133.6,
CUSR0000SETB01,2003,M05,119.0,
CUSR0000SETB01,2003,M06,119.8,
CUSR0000SETB01,2003,M07,125.1,
CUSR0000SETB01,2003,M08,136.7,
CUSR0000SETB01,2003,M09,146.5,
CUSR0000SETB01,2003,M10,136.9,
CUSR0000SETB01,2003,M11,136.2,
CUSR0000SETB01,2003,M12,139.5,
CUSR0000SETB01,2004,M01,148.3,
CUSR0000SETB01,2004,M02,151.0,
CUSR0000SETB01,2004,M03,151.2,
CUSR0000SETB01,2004,M04,147.2,
CUSR0000SETB01,2004,M05,154.6,
CUSR0000SETB01,2004,M06,160.3,
CUSR0000SETB01,2004,M07,158.2,
CUSR0000SETB01,2004,M08,157.6,
CUSR0000SETB01,2004,M09,161.3,
CUSR0000SETB01,2004,M10,172.7,
CUSR0000SETB01,2004,M11,179.2,
CUSR0000SETB01,2004,M12,176.0,
CUSR0000SETB01,2005,M01,166.9,
CUSR0000SETB01,2005,M02,173.4,
CUSR0000SETB01,2005,M03,177.5,
CUSR0000SETB01,2005,M04,180.8,
CUSR0000SETB01,2005,M05,171.9,
CUSR0000SETB01,2005,M06,173.0,
CUSR0000SETB01,2005,M07,190.6,
CUSR0000SETB01,2005,M08,211.3,
CUSR0000SETB01,2005,M09,251.0,
CUSR0000SETB01,2005,M10,239.1,
CUSR0000SETB01,2005,M11,202.0,
CUSR0000SETB01,2005,M12,200.4,
CUSR0000SETB01,2006,M01,213.2,
CUSR0000SETB01,2006,M02,210.2,
CUSR0000SETB01,2006,M03,208.3,
CUSR0000SETB01,2006,M04,224.0,
CUSR0000SETB01,2006,M05,227.5,
CUSR0000SETB01,2006,M06,228.1,
CUSR0000SETB01,2006,M07,245.3,
CUSR0000SETB01,2006,M08,252.7,
CUSR0000SETB01,2006,M09,221.3,
CUSR0000SETB01,2006,M10,197.0,
CUSR0000SETB01,2006,M11,195.0,
CUSR0000SETB01,2006,M12,211.3,
CUSR0000SETB01,2007,M01,205.361,
CUSR0000SETB01,2007,M02,208.351,
CUSR0000SETB01,2007,M03,222.804,
CUSR0000SETB01,2007,M04,229.338,
CUSR0000SETB01,2007,M05,240.407,
CUSR0000SETB01,2007,M06,241.015,
CUSR0000SETB01,2007,M07,242.158,
CUSR0000SETB01,2007,M08,236.401,
CUSR0000SETB01,2007,M09,244.482,
CUSR0000SETB01,2007,M10,246.233,
CUSR0000SETB01,2007,M11,268.067,
CUSR0000SETB01,2007,M12,271.805,
CUSR0000SETB01,2008,M01,273.485,
CUSR0000SETB01,2008,M02,277.120,
CUSR0000SETB01,2008,M03,279.234,
CUSR0000SETB01,2008,M04,276.563,
CUSR0000SETB01,2008,M05,289.883,
CUSR0000SETB01,2008,M06,321.643,
CUSR0000SETB01,2008,M07,334.055,
CUSR0000SETB01,2008,M08,319.114,
CUSR0000SETB01,2008,M09,321.466,
CUSR0000SETB01,2008,M10,278.393,
CUSR0000SETB01,2008,M11,191.822,
CUSR0000SETB01,2008,M12,154.377,
CUSR0000SETB01,2009,M01,160.815,
CUSR0000SETB01,2009,M02,174.067,
CUSR0000SETB01,2009,M03,166.814,
CUSR0000SETB01,2009,M04,168.312,
CUSR0000SETB01,2009,M05,177.057,
CUSR0000SETB01,2009,M06,213.086,
CUSR0000SETB01,2009,M07,211.649,
CUSR0000SETB01,2009,M08,223.781,
CUSR0000SETB01,2009,M09,226.214,
CUSR0000SETB01,2009,M10,228.651,
CUSR0000SETB01,2009,M11,238.246,
CUSR0000SETB01,2009,M12,237.235,
CUSR0000SETB01,2010,M01,242.036,
CUSR0000SETB01,2010,M02,235.748,
CUSR0000SETB01,2010,M03,233.103,
CUSR0000SETB01,2010,M04,232.594,
CUSR0000SETB01,2010,M05,227.765,
CUSR0000SETB01,2010,M06,222.745,
CUSR0000SETB01,2010,M07,229.026,
CUSR0000SETB01,2010,M08,232.674,
CUSR0000SETB01,2010,M09,235.661,
CUSR0000SETB01,2010,M10,249.885,
CUSR0000SETB01,2010,M11,256.596,
CUSR0000SETB01,2010,M12,271.509,
CUSR0000SETB01,2011,M01,275.816,
CUSR0000SETB01,2011,M02,280.015,
CUSR0000SETB01,2011,M03,294.915,
CUSR0000SETB01,2011,M04,310.115,
CUSR0000SETB01,2011,M05,314.859,
CUSR0000SETB01,2011,M06,304.321,
CUSR0000SETB01,2011,M07,304.901,
CUSR0000SETB01,2011,M08,306.276,
CUSR0000SETB01,2011,M09,309.168,
CUSR0000SETB01,2011,M10,305.963,
CUSR0000SETB01,2011,M11,308.587,
CUSR0000SETB01,2011,M12,300.662,
CUSR0000SETB01,2012,M01,306.170,
CUSR0000SETB01,2012,M02,316.625,
CUSR0000SETB01,2012,M03,319.198,
CUSR0000SETB01,2012,M04,319.414,
CUSR0000SETB01,2012,M05,303.692,
CUSR0000SETB01,2012,M06,291.490,
CUSR0000SETB01,2012,M07,287.505,
CUSR0000SETB01,2012,M08,310.365,
CUSR0000SETB01,2012,M09,326.789,
CUSR0000SETB01,2012,M10,332.699,
CUSR0000SETB01,2012,M11,315.264,
CUSR0000SETB01,2012,M12,306.338,
CUSR0000SETB01,2013,M01,306.734,
CUSR0000SETB01,2013,M02,329.253,
CUSR0000SETB01,2013,M03,310.442,
CUSR0000SETB01,2013,M04,295.206,
CUSR0000SETB01,2013,M05,293.131,
CUSR0000SETB01,2013,M06,298.112,
CUSR0000SETB01,2013,M07,298.754,
CUSR0000SETB01,2013,M08,303.409,
CUSR0000SETB01,2013,M09,297.390,
CUSR0000SETB01,2013,M10,295.640,
CUSR0000SETB01,2013,M11,297.183,
CUSR0000SETB01,2013,M12,303.304,
CUSR0000SETB01,2014,M01,308.400,
CUSR0000SETB01,2014,M02,305.007,
CUSR0000SETB01,2014,M03,300.141,
CUSR0000SETB01,2014,M04,305.367,
CUSR0000SETB01,2014,M05,301.296,
CUSR0000SETB01,2014,M06,302.293,
CUSR0000SETB01,2014,M07,299.785,
CUSR0000SETB01,2014,M08,294.803,
CUSR0000SETB01,2014,M09,287.003,
CUSR0000SETB01,2014,M10,278.463,
CUSR0000SETB01,2014,M11,262.282,
CUSR0000SETB01,2014,M12,238.491,
CUSR0000SETB01,2015,M01,199.553,
CUSR0000SETB01,2015,M02,206.901,
CUSR0000SETB01,2015,M03,214.684,
CUSR0000SETB01,2015,M04,211.577,
CUSR0000SETB01,2015,M05,225.281,
CUSR0000SETB01,2015,M06,230.871,
CUSR0000SETB01,2015,M07,231.775,
CUSR0000SETB01,2015,M08,225.725,
CUSR0000SETB01,2015,M09,201.935,
CUSR0000SETB01,2015,M10,199.315,
CUSR0000SETB01,2015,M11,198.984,
CUSR0000SETB01,2015,M12,190.765,
CUSR0000SETB01,2016,M01,181.445,
CUSR0000SETB01,2016,M02,162.727,
CUSR0000SETB01,2016,M03,175.164,
CUSR0000SETB01,2016,M04,184.762,
CUSR0000SETB01,2016,M05,187.627,
CUSR0000SETB01,2016,M06,196.440,
CUSR0000SETB01,2016,M07,185.486,
CUSR0000SETB01,2016,M08,183.715,
CUSR0000SETB01,2016,M09,189.766,
CUSR0000SETB01,2016,M10,197.788,
CUSR0000SETB01,2016,M11,199.220,
CUSR0000SETB01,2016,M12,206.244,
CUSR0000SETB01,2017,M01,217.892,
CUSR0000SETB01,2017,M02,213.626,
CUSR0000SETB01,2017,M03,210.690,
CUSR0000SETB01,2017,M04,209.074,
CUSR0000SETB01,2017,M05,197.848,
CUSR0000SETB01,2017,M06,195.797,
CUSR0000SETB01,2017,M07,191.889,
CUSR0000SETB01,2017,M08,203.585,
CUSR0000SETB01,2017,M09,228.252,
CUSR0000SETB01,2017,M10,218.990,
CUSR0000SETB01,2017,M11,228.908,
CUSR0000SETB01,2017,M12,228.888,
CUSR0000SETB01,2018,M01,235.325,
CUSR0000SETB01,2018,M02,239.767,
CUSR0000SETB01,2018,M03,231.325,
CUSR0000SETB01,2018,M04,238.803,
CUSR0000SETB01,2018,M05,242.344,
CUSR0000SETB01,2018,M06,243.105,
CUSR0000SETB01,2018,M07,241.377,
CUSR0000SETB01,2018,M08,246.229,
CUSR0000SETB01,2018,M09,250.369,
CUSR0000SETB01,2018,M10,253.471,
CUSR0000SETB01,2018,M11,238.309,
CUSR0000SETB01,2018,M12,225.063,
CUSR0000SETB01,2019,M01,208.730,
CUSR0000SETB01,2019,M02,217.237,
CUSR0000SETB01,2019,M03,230.013,
CUSR0000SETB01,2019,M04,245.651,
CUSR0000SETB01,2019,M05,242.557,
CUSR0000SETB01,2019,M06,231.691,
CUSR0000SETB01,2019,M07,235.098,
CUSR0000SETB01,2019,M08,229.734,
CUSR0000SETB01,2019,M09,228.230,
CUSR0000SETB01,2019,M10,232.348,
CUSR0000SETB01,2019,M11,236.924,
CUSR0000SETB01,2019,M12,244.197,
CUSR0000SETB01,2020,M01,242.397,
CUSR0000SETB01,2020,M02,230.646,
CUSR0000SETB01,2020,M03,204.901,
CUSR0000SETB01,2020,M04,164.836,
CUSR0000SETB01,2020,M05,160.261,
CUSR0000SETB01,2020,M06,178.169,
CUSR0000SETB01,2020,M07,185.072,
CUSR0000SETB01,2020,M08,188.325,
CUSR0000SETB01,2020,M09,193.069,
CUSR0000SETB01,2020,M10,191.525,
CUSR0000SETB01,2020,M11,191.823,
CUSR0000SETB01,2020,M12,208.753,
CUSR0000SETB01,2021,M01,223.567,
CUSR0000SETB01,2021,M02,234.713,
CUSR0000SETB01,2021,M03,254.403,
CUSR0000SETB01,2021,M04,246.052,
CUSR0000SETB01,2021,M05,249.382,
CUSR0000SETB01,2021,M06,256.305,
CUSR0000SETB01,2021,M07,260.515,
CUSR0000SETB01,2021,M08,266.871,
CUSR0000SETB01,2021,M09,273.260,
CUSR0000SETB01,2021,M10,286.527,
CUSR0000SETB01,2021,M11,305.127,
CUSR0000SETB01,2021,M12,313.591,
CUSR0000SETB01,2022,M01,312.894,
CUSR0000SETB01,2022,M02,323.330,
CUSR0000SETB01,2022,M03,375.953,
CUSR0000SETB01,2022,M04,352.960,
CUSR0000SETB01,2022,M05,371.340,
CUSR0000SETB01,2022,M06,409.671,
CUSR0000SETB01,2022,M07,375.422,
CUSR0000SETB01,2022,M08,335.333,
CUSR0000SETB01,2022,M09,322.853,
CUSR0000SETB01,2022,M10,337.263,
CUSR0000SETB01,2022,M11,336.273,
CUSR0000SETB01,2022,M12,309.091,
CUSR0000SETB01,2023,M01,317.380,
CUSR0000SETB01,2023,M02,316.327,
CUSR0000SETB01,2023,M03,309.776,
CUSR0000SETB01,2023,M04,309.412,
CUSR0000SETB01,2023,M05,298.832,
CUSR0000SETB01,2023,M06,301.426,
CUSR0000SETB01,2023,M07,300.625,
CUSR0000SETB01,2023,M08,323.701,
CUSR0000SETB01,2023,M09,332.732,
CUSR0000SETB01,2023,M10,320.296,
CUSR0000SETB01,2023,M11,306.714,
CUSR0000SETB01,2023,M12,303.319,
CUSR0000SETB01,2024,M01,297.154,
CUSR0000SETB01,2024,M02,303.183,
CUSR0000SETB01,2024,M03,313.054,
CUSR0000SETB01,2024,M04,312.728,
CUSR0000SETB01,2024,M05,305.909,
CUSR0000SETB01,2024,M06,294.143,
CUSR0000SETB01,2024,M07,294.025,
CUSR0000SETB01,2024,M08,290.263,
CUSR0000SETB01,2024,M09,282.057,
CUSR0000SETB01,2024,M10,281.588,
CUSR0000SETB01,2024,M11,281.939,
CUSR0000SETB01,2024,M12,293.155,
CUSR0000SETB01,2025,M01,296.780,
CUSR0000SETB01,2025,M02,293.232,
CUSR0000SETB01,2025,M03,282.129,
CUSR0000SETB01,2025,M04,275.454,
CUSR0000SETB01,2025,M05,269.584,
CUSR0000SETB01,2025,M06,269.865,
CUSR0000SETB01,2025,M07,266.542,
CUSR0000SETB01,2025,M08,270.922,
CUSR0000SETB01,2025,M09,280.658,
CUSR0000SETB01,2025,M10,276.991,
CUSR0000SETB01,2025,M11,284.560,
CUSR0000SETB01,2025,M12,283.599,
CUSR0000SETB01,2026,M01,274.547,
CUSR0000SETB01,2026,M02,276.754,
CUSR0000SETB01,2026,M03,335.500,
CUSR0000SETB01,2026,M04,353.740,
CUSR0000SETB01,2026,M05,378.660,
CUSR0000SETB01,2026,M06,341.980,
CUSR0000SETB01,2026,M07,332.215,
CUSR0000SETC,1997,M01,102.4,
CUSR0000SETC,1997,M02,102.6,
CUSR0000SETC,1997,M03,102.2,
CUSR0000SETC,1997,M04,101.8,
CUSR0000SETC,1997,M05,101.7,
CUSR0000SETC,1997,M06,101.7,
CUSR0000SETC,1997,M07,102.3,
CUSR0000SETC,1997,M08,101.8,
CUSR0000SETC,1997,M09,101.7,
CUSR0000SETC,1997,M10,101.4,
CUSR0000SETC,1997,M11,101.6,
CUSR0000SETC,1997,M12,101.4,
CUSR0000SETC,1998,M01,101.3,
CUSR0000SETC,1998,M02,101.4,
CUSR0000SETC,1998,M03,101.2,
CUSR0000SETC,1998,M04,100.5,
CUSR0000SETC,1998,M05,100.6,
CUSR0000SETC,1998,M06,101.0,
CUSR0000SETC,1998,M07,101.1,
CUSR0000SETC,1998,M08,101.2,
CUSR0000SETC,1998,M09,101.2,
CUSR0000SETC,1998,M10,101.4,
CUSR0000SETC,1998,M11,101.4,
CUSR0000SETC,1998,M12,101.2,
CUSR0000SETC,1999,M01,101.2,
CUSR0000SETC,1999,M02,100.9,
CUSR0000SETC,1999,M03,100.1,
CUSR0000SETC,1999,M04,100.3,
CUSR0000SETC,1999,M05,100.2,
CUSR0000SETC,1999,M06,100.1,
CUSR0000SETC,1999,M07,100.0,
CUSR0000SETC,1999,M08,100.1,
CUSR0000SETC,1999,M09,100.6,
CUSR0000SETC,1999,M10,100.5,
CUSR0000SETC,1999,M11,101.2,
CUSR0000SETC,1999,M12,100.8,
CUSR0000SETC,2000,M01,100.8,
CUSR0000SETC,2000,M02,100.9,
CUSR0000SETC,2000,M03,101.4,
CUSR0000SETC,2000,M04,101.0,
CUSR0000SETC,2000,M05,101.1,
CUSR0000SETC,2000,M06,101.2,
CUSR0000SETC,2000,M07,101.5,
CUSR0000SETC,2000,M08,101.5,
CUSR0000SETC,2000,M09,101.7,
CUSR0000SETC,2000,M10,101.7,
CUSR0000SETC,2000,M11,102.5,
CUSR0000SETC,2000,M12,103.1,
CUSR0000SETC,2001,M01,103.6,
CUSR0000SETC,2001,M02,104.0,
CUSR0000SETC,2001,M03,104.7,
CUSR0000SETC,2001,M04,104.2,
CUSR0000SETC,2001,M05,104.4,
CUSR0000SETC,2001,M06,104.4,
